nation,date,tmax,tmin,precip,month,day,year
Germany,2005-01-17,4.077288135593218,-1.43127118644068,0.5261566577491525,1,17,2005
Germany,2006-01-17,1.6584576271186449,-4.489491525423728,5.5067812334237285,1,17,2006
Germany,2007-01-17,9.808355932203387,5.206559322033895,2.952663318305085,1,17,2007
Germany,2008-01-17,6.938050847457627,3.974915254237289,2.426564690237288,1,17,2008
Germany,2009-01-17,2.9488135593220313,-1.6574406779660995,0.797730985220339,1,17,2009
Germany,2010-01-17,1.9300338983050862,-2.1236949152542373,5.751878559498305,1,17,2010
Germany,2011-01-17,7.290305084745765,2.4384406779661036,0.2633692587254237,1,17,2011
Germany,2012-01-17,2.053847457627119,-3.132322033898304,0.9762878658508474,1,17,2012
Germany,2013-01-17,-1.6816101694915242,-4.763525423728813,2.746174953661017,1,17,2013
Germany,2014-01-17,7.081610169491524,3.2497796610169516,1.2582778443254237,1,17,2014
Germany,1979-01-18,-4.926152542372883,-9.418271186440675,0.7471053535728813,1,18,1979
Germany,1980-01-18,-4.2774576271186415,-9.014677966101695,0.237183668420339,1,18,1980
Germany,1981-01-18,0.6008644067796616,-4.4605762711864445,3.342043659416949,1,18,1981
Germany,1982-01-18,-0.7376949152542335,-6.282779661016948,0.30910682770169495,1,18,1982
Germany,1983-01-18,4.780457627118644,0.8747966101694914,6.0075670479864405,1,18,1983
Germany,1984-01-18,1.9192203389830504,-0.5819661016949137,3.0528958795932204,1,18,1984
Germany,1985-01-18,-4.894389830508477,-10.160542372881357,0.514693210820339,1,18,1985
Germany,1986-01-18,4.0001186440678,-6.245881355932203,9.254817658861016,1,18,1986
Germany,1987-01-18,-8.212847457627118,-13.475898305084746,0.4280478498305085,1,18,1987
Germany,1988-01-18,3.5417627118644055,0.7819830508474535,0.6653188729220338,1,18,1988
Germany,1989-01-18,3.9226949152542394,0.4868135593220368,0.6030842545220338,1,18,1989
Germany,1990-01-18,4.280881355932201,0.49240677966101737,0.6955487614372882,1,18,1990
Germany,1991-01-18,1.9218305084745755,-4.4959661016949175,0.0,1,18,1991
Germany,1992-01-18,4.179627118644067,1.5665593220338956,1.9924650059796611,1,18,1992
Germany,1993-01-18,7.059559322033898,1.548542372881356,0.8588596677559323,1,18,1993
Germany,1994-01-18,0.8523389830508459,-4.213389830508472,0.6002329926508475,1,18,1994
Germany,1995-01-18,1.764254237288135,-1.7789152542372868,2.79521481819661,1,18,1995
Germany,1996-01-18,-1.229966101694916,-6.300661016949157,0.23776551909152543,1,18,1996
Germany,1997-01-18,1.6434067796610128,-2.426542372881354,1.0649116425355933,1,18,1997
Germany,1998-01-18,5.335406779661013,1.1969322033898306,2.1947052257084745,1,18,1998
Germany,1999-01-18,6.343576271186439,2.076355932203389,0.5500728488135593,1,18,1999
Germany,2000-01-18,5.762864406779663,0.8706101694915261,5.270004871322034,1,18,2000
Germany,2001-01-18,-0.24759322033898137,-5.712423728813556,0.6100961736813559,1,18,2001
Germany,2002-01-18,1.19066101694915,-1.8616440677966068,1.4247751672677966,1,18,2002
Germany,2003-01-18,2.7044915254237334,-0.7053559322033929,0.7592669103050848,1,18,2003
Germany,2004-01-18,1.9802881355932251,-2.7753728813559295,1.0176320406508474,1,18,2004
Germany,2005-01-18,5.325084745762707,0.46276271186440776,8.798490123254238,1,18,2005
Germany,2006-01-18,2.4101864406779647,-1.0724067796610133,4.960839542033899,1,18,2006
Germany,2007-01-18,11.708762711864408,7.119983050847455,22.984397028,1,18,2007
Germany,2008-01-18,8.557152542372881,4.974966101694917,6.850162438047458,1,18,2008
Germany,2009-01-18,4.372423728813563,1.1104915254237278,5.02982362958644,1,18,2009
Germany,2010-01-18,2.5070508474576285,0.015949152542374504,2.2083220011661018,1,18,2010
Germany,2011-01-18,7.167135593220339,2.476711864406781,3.5058491264745766,1,18,2011
Germany,2012-01-18,2.8439322033898313,-3.2020338983050816,2.0491716104542372,1,18,2012
Germany,2013-01-18,-2.327542372881356,-5.998406779661014,0.7620602863118644,1,18,2013
Germany,2014-01-18,5.856474576271187,1.280813559322033,0.3627873687050847,1,18,2014
Germany,1979-01-19,-4.6314406779661015,-7.91922033898305,0.8320198390779662,1,19,1979
Germany,1980-01-19,-1.864983050847457,-6.883593220338985,0.4238581861830509,1,19,1980
Germany,1981-01-19,1.0548305084745782,-4.975423728813556,6.965669763701695,1,19,1981
Germany,1982-01-19,0.014627118644071048,-4.130898305084746,0.5131220214508475,1,19,1982
Germany,1983-01-19,1.9410677966101728,-1.2076440677966085,3.5757356924745762,1,19,1983
Germany,1984-01-19,0.9432203389830511,-2.840033898305081,0.6962180093694915,1,19,1984
Germany,1985-01-19,-4.234237288135591,-8.975118644067793,0.6628748450033898,1,19,1985
Germany,1986-01-19,7.766728813559319,3.012728813559324,11.714579845749153,1,19,1986
Germany,1987-01-19,-5.8648813559322,-10.967983050847458,0.560547176338983,1,19,1987
Germany,1988-01-19,3.2966440677966076,-0.0010169491525452528,0.36926117609491527,1,19,1988
Germany,1989-01-19,2.777915254237293,-0.7684237288135638,0.41050346729491527,1,19,1989
Germany,1990-01-19,4.64362711864407,1.404067796610168,1.2811178380881356,1,19,1990
Germany,1991-01-19,2.7134406779660982,-3.70071186440678,0.6395695839457628,1,19,1991
Germany,1992-01-19,4.44086440677966,1.4488983050847433,10.405697673233899,1,19,1992
Germany,1993-01-19,5.77157627118644,0.8464067796610125,1.1912135035118643,1,19,1993
Germany,1994-01-19,0.7157457627118646,-3.2403050847457613,2.286820708718644,1,19,1994
Germany,1995-01-19,1.982169491525425,-1.2506949152542353,3.6763614075661017,1,19,1995
Germany,1996-01-19,-1.5343389830508467,-5.714271186440679,0.3979053222101695,1,19,1996
Germany,1997-01-19,1.8807796610169512,-0.7016949152542363,1.905703198779661,1,19,1997
Germany,1998-01-19,4.604033898305087,1.9076779661016974,8.354628564894917,1,19,1998
Germany,1999-01-19,5.9334406779661055,1.9165254237288112,0.2642130461288136,1,19,1999
Germany,2000-01-19,2.461406779661015,-1.1934576271186446,0.37308712527457627,1,19,2000
Germany,2001-01-19,0.32723728813559344,-4.6341016949152545,0.3870820361898305,1,19,2001
Germany,2002-01-19,3.5685254237288175,-0.5545762711864384,1.939933761681356,1,19,2002
Germany,2003-01-19,3.968000000000003,-0.9277457627118634,0.9077104917152542,1,19,2003
Germany,2004-01-19,2.220881355932204,-2.5825084745762754,7.536108985749152,1,19,2004
Germany,2005-01-19,3.9369322033898304,-0.25616949152542456,2.5399485951864404,1,19,2005
Germany,2006-01-19,1.317220338983051,-2.8079830508474597,1.5890027114440677,1,19,2006
Germany,2007-01-19,8.489186440677969,6.3234915254237265,7.148154495172881,1,19,2007
Germany,2008-01-19,11.092118644067797,7.815440677966102,11.688626861328814,1,19,2008
Germany,2009-01-19,5.688644067796612,0.6299152542372886,4.233635770088135,1,19,2009
Germany,2010-01-19,2.133322033898305,-0.41564406779660656,2.7779466784271185,1,19,2010
Germany,2011-01-19,3.762949152542374,0.3428644067796596,3.4086713908881356,1,19,2011
Germany,2012-01-19,4.86957627118644,1.2351864406779651,14.26805673620339,1,19,2012
Germany,2013-01-19,-5.061203389830507,-8.08057627118644,0.5242509514372882,1,19,2013
Germany,2014-01-19,4.285152542372884,0.11700000000000187,0.7494037381830508,1,19,2014
Germany,1979-01-02,-7.644135593220337,-12.931593220338984,1.3590782251932203,1,2,1979
Germany,1980-01-02,-0.15545762711864575,-2.7681016949152557,2.665872192325424,1,2,1980
Germany,1981-01-02,4.02910169491525,0.663915254237284,8.37055779339661,1,2,1981
Germany,1982-01-02,3.7943559322033926,1.9332033898305065,2.407739953423729,1,2,1982
Germany,1983-01-02,1.9369491525423719,-1.0442372881355892,1.836253218020339,1,2,1983
Germany,1984-01-02,5.798779661016947,2.7041864406779634,5.27340839540339,1,2,1984
Germany,1985-01-02,-1.832237288135591,-6.116898305084747,4.036660901694915,1,2,1985
Germany,1986-01-02,1.844372881355937,-8.533881355932202,3.4209204548338983,1,2,1986
Germany,1987-01-02,3.3202033898305103,-5.355423728813562,15.615482444054237,1,2,1987
Germany,1988-01-02,10.801254237288136,5.289288135593224,6.210446582928814,1,2,1988
Germany,1989-01-02,5.623661016949152,1.8977796610169504,0.5931337631186441,1,2,1989
Germany,1990-01-02,-0.142762711864404,-4.148474576271183,0.4005821158779661,1,2,1990
Germany,1991-01-02,8.831118644067798,1.5083559322033886,9.39443067298983,1,2,1991
Germany,1992-01-02,4.427542372881358,1.1606101694915263,0.8828488911050848,1,2,1992
Germany,1993-01-02,-5.718135593220337,-10.307508474576274,0.015478620162711863,1,2,1993
Germany,1994-01-02,3.579016949152548,-0.33199999999999946,8.273002329884745,1,2,1994
Germany,1995-01-02,0.7946271186440673,-2.2143220338983043,5.568113391498305,1,2,1995
Germany,1996-01-02,-3.6122881355932224,-5.921542372881358,0.5989527153762711,1,2,1996
Germany,1997-01-02,-10.817745762711864,-18.932644067796613,0.07419262625084747,1,2,1997
Germany,1998-01-02,7.628118644067798,4.230661016949152,4.2688692922576275,1,2,1998
Germany,1999-01-02,4.915406779661014,-0.2985762711864423,0.7799246101830508,1,2,1999
Germany,2000-01-02,4.088135593220337,1.1040169491525416,0.9481818775728813,1,2,2000
Germany,2001-01-02,5.073711864406779,1.466423728813563,4.364999857952543,1,2,2001
Germany,2002-01-02,0.42594915254237853,-6.528610169491522,2.711348110983051,1,2,2002
Germany,2003-01-02,8.219271186440679,4.571627118644069,14.495058620908475,1,2,2003
Germany,2004-01-02,-0.9415762711864398,-4.258847457627118,0.4467997391186441,1,2,2004
Germany,2005-01-02,8.075186440677966,2.5931355932203415,4.2636032496,1,2,2005
Germany,2006-01-02,2.0991186440677967,-0.5325423728813541,0.7679955136271187,1,2,2006
Germany,2007-01-02,4.761932203389832,2.4714745762711923,3.642276329084746,1,2,2007
Germany,2008-01-02,0.5212372881355933,-2.758847457627121,0.5035497517830508,1,2,2008
Germany,2009-01-02,-0.48627118644067435,-6.4741525423728765,1.098312856840678,1,2,2009
Germany,2010-01-02,-1.156881355932207,-5.274677966101694,3.087577674061017,1,2,2010
Germany,2011-01-02,0.22893220338982856,-2.681050847457629,1.6619730775322035,1,2,2011
Germany,2012-01-02,10.944593220338984,4.28269491525424,8.159850723050848,1,2,2012
Germany,2013-01-02,5.265423728813561,2.1231864406779652,1.1001313155661017,1,2,2013
Germany,2014-01-02,6.984745762711865,2.332627118644066,2.5771316827118644,1,2,2014
Germany,1979-01-20,-4.309830508474577,-7.676813559322033,1.0609548820474577,1,20,1979
Germany,1980-01-20,-1.034271186440675,-5.377644067796608,0.4007565628474576,1,20,1980
Germany,1981-01-20,0.3081694915254268,-3.8153559322033854,3.5854534432677965,1,20,1981
Germany,1982-01-20,-0.10666101694914965,-5.158610169491528,0.30852494701016947,1,20,1982
Germany,1983-01-20,1.1775423728813588,-2.036406779661018,1.650335029261017,1,20,1983
Germany,1984-01-20,0.9291864406779654,-4.01422033898305,1.3028810725830509,1,20,1984
Germany,1985-01-20,-3.4726101694915257,-8.655135593220338,0.7357581704135594,1,20,1985
Germany,1986-01-20,5.310372881355928,2.2840338983050845,4.490749555566102,1,20,1986
Germany,1987-01-20,-5.4161355932203366,-11.483881355932203,0.4154787165966101,1,20,1987
Germany,1988-01-20,3.0880847457627127,-1.0949491525423716,0.36447494985762713,1,20,1988
Germany,1989-01-20,2.140796610169497,-2.39818644067797,0.17797504564067798,1,20,1989
Germany,1990-01-20,4.694220338983054,1.6688983050847468,2.7150139554711865,1,20,1990
Germany,1991-01-20,1.7987796610169453,-2.7883389830508487,0.2874310117016949,1,20,1991
Germany,1992-01-20,1.852745762711867,-6.19001694915254,2.7183601879322037,1,20,1992
Germany,1993-01-20,8.783016949152541,4.779966101694913,5.496016270820339,1,20,1993
Germany,1994-01-20,0.6933559322033902,-2.98752542372881,2.0976436422915254,1,20,1994
Germany,1995-01-20,3.008694915254237,-0.26811864406779734,1.9756918170305084,1,20,1995
Germany,1996-01-20,-2.6044067796610175,-6.224152542372883,0.6322957948067797,1,20,1996
Germany,1997-01-20,1.7184745762711902,-0.21250847457627037,2.841752430061017,1,20,1997
Germany,1998-01-20,3.159203389830513,0.0937288135593206,5.079998232732203,1,20,1998
Germany,1999-01-20,7.386338983050847,2.2661016949152533,0.1740181095457627,1,20,1999
Germany,2000-01-20,3.469220338983051,-1.5428305084745768,3.8521976336542374,1,20,2000
Germany,2001-01-20,1.0090169491525425,-3.5585423728813566,0.8434396195932203,1,20,2001
Germany,2002-01-20,5.131355932203393,2.4877288135593236,7.260055140813559,1,20,2002
Germany,2003-01-20,6.09886440677966,2.7142203389830524,1.3426246226440677,1,20,2003
Germany,2004-01-20,2.735932203389831,-1.6349661016949175,6.21110195938983,1,20,2004
Germany,2005-01-20,6.833966101694914,2.1553728813559316,14.704077471620339,1,20,2005
Germany,2006-01-20,4.136847457627121,-0.0445084745762738,5.3910404832813565,1,20,2006
Germany,2007-01-20,11.018949152542373,6.019779661016951,6.04163678180339,1,20,2007
Germany,2008-01-20,10.605033898305084,7.4578474576271185,9.511960322074577,1,20,2008
Germany,2009-01-20,5.4299491525423695,-0.4227966101694939,1.7796632515932203,1,20,2009
Germany,2010-01-20,1.3046101694915233,-2.934305084745766,0.8286299769355933,1,20,2010
Germany,2011-01-20,1.4535593220338985,-1.5797457627118658,1.9892646635186442,1,20,2011
Germany,2012-01-20,3.5830169491525443,0.10594915254237573,6.276841738657628,1,20,2012
Germany,2013-01-20,-3.6094067796610156,-8.490169491525423,2.308234494264407,1,20,2013
Germany,2014-01-20,1.916677966101697,-0.3345762711864435,1.7317434355932202,1,20,2014
Germany,1979-01-21,-5.910728813559321,-10.120322033898308,0.8731021195525425,1,21,1979
Germany,1980-01-21,0.39920338983050474,-5.328779661016946,1.7073034913898306,1,21,1980
Germany,1981-01-21,-1.4934237288135586,-8.812796610169494,0.6897586911864407,1,21,1981
Germany,1982-01-21,-0.9438813559322026,-6.557593220338988,0.9329070211932203,1,21,1982
Germany,1983-01-21,3.821813559322031,0.7741186440677958,4.3798387991186445,1,21,1983
Germany,1984-01-21,-0.8213898305084752,-5.493338983050853,0.3816702898169491,1,21,1984
Germany,1985-01-21,0.6868135593220384,-5.433169491525423,1.9884205557152541,1,21,1985
Germany,1986-01-21,4.044372881355933,2.2215593220339014,1.6789939269559322,1,21,1986
Germany,1987-01-21,-3.9573050847457645,-13.263762711864407,0.3891185343457627,1,21,1987
Germany,1988-01-21,4.280288135593221,-0.26971186440678074,0.6834742265898305,1,21,1988
Germany,1989-01-21,3.698406779661014,-2.053338983050844,0.7229853683389831,1,21,1989
Germany,1990-01-21,7.553949152542371,4.450644067796618,2.701921238237288,1,21,1990
Germany,1991-01-21,2.6132542372881353,-0.7289322033898314,3.7874028892881357,1,21,1991
Germany,1992-01-21,-3.00650847457627,-7.395661016949149,0.011347111769491524,1,21,1992
Germany,1993-01-21,9.463152542372884,6.603322033898307,2.270061622983051,1,21,1993
Germany,1994-01-21,1.7665084745762696,-1.808084745762711,0.7755020068881355,1,21,1994
Germany,1995-01-21,3.38042372881356,0.8402203389830498,2.2898176015728815,1,21,1995
Germany,1996-01-21,-3.766084745762711,-6.7673050847457645,0.509979746440678,1,21,1996
Germany,1997-01-21,1.2931016949152534,-0.7862881355932179,0.5613035750237289,1,21,1997
Germany,1998-01-21,0.5791355932203408,-1.9238813559322039,1.1669485241898305,1,21,1998
Germany,1999-01-21,6.30884745762712,0.923779661016948,0.36828634771525426,1,21,1999
Germany,2000-01-21,3.869186440677965,-1.1477966101694907,5.3442262570576275,1,21,2000
Germany,2001-01-21,0.9417627118644079,-2.834949152542374,1.2198723451932203,1,21,2001
Germany,2002-01-21,8.630016949152544,4.400254237288134,6.403406102115254,1,21,2002
Germany,2003-01-21,5.015389830508481,1.7394067796610133,2.398196691701695,1,21,2003
Germany,2004-01-21,-0.8294745762711907,-3.9876610169491578,0.8178794538711865,1,21,2004
Germany,2005-01-21,5.69023728813559,1.690254237288131,8.431890217261017,1,21,2005
Germany,2006-01-21,3.4052881355932265,-1.1422033898305068,6.656738087959322,1,21,2006
Germany,2007-01-21,6.738966101694915,3.6593898305084767,3.4789946179118645,1,21,2007
Germany,2008-01-21,9.572389830508476,6.0319661016949135,9.256417925125424,1,21,2008
Germany,2009-01-21,3.287305084745768,-1.7094745762711818,0.7595872741830508,1,21,2009
Germany,2010-01-21,-1.4793220338983037,-4.782067796610166,0.5179518412474576,1,21,2010
Germany,2011-01-21,0.0985084745762703,-2.4292033898305103,0.7062264646169492,1,21,2011
Germany,2012-01-21,5.466627118644068,-0.341999999999998,11.090896101274575,1,21,2012
Germany,2013-01-21,-3.213271186440679,-6.664101694915253,5.447658701837288,1,21,2013
Germany,2014-01-21,0.629881355932197,-0.8885254237288162,2.5683452105491527,1,21,2014
Germany,1979-01-22,-4.983491525423731,-10.848677966101695,0.6872857933423729,1,22,1979
Germany,1980-01-22,2.425898305084743,-0.3021016949152507,5.5008163243525425,1,22,1980
Germany,1981-01-22,-2.159932203389828,-9.481508474576271,0.1601396997559322,1,22,1981
Germany,1982-01-22,-0.028694915254236623,-3.620949152542371,1.1981965097898304,1,22,1982
Germany,1983-01-22,4.301084745762708,1.6208983050847428,2.1400646426847456,1,22,1983
Germany,1984-01-22,-1.8218813559322053,-6.036067796610173,2.745069211525424,1,22,1984
Germany,1985-01-22,3.5920000000000014,0.0960508474576269,6.72447025281356,1,22,1985
Germany,1986-01-22,4.462355932203388,1.821406779661016,3.5834748277423727,1,22,1986
Germany,1987-01-22,-0.9205084745762716,-6.906610169491528,1.0941231570711865,1,22,1987
Germany,1988-01-22,2.6829661016949173,0.04747457627118849,6.5603740536,1,22,1988
Germany,1989-01-22,4.7184406779660995,0.7154745762711852,1.0473671833627118,1,22,1989
Germany,1990-01-22,7.258372881355931,3.9460677966101674,1.0213852385898305,1,22,1990
Germany,1991-01-22,2.763881355932203,-0.5740169491525424,0.8260404899796611,1,22,1991
Germany,1992-01-22,-2.843898305084742,-8.233508474576272,0.08748913021016949,1,22,1992
Germany,1993-01-22,10.573542372881352,5.459542372881354,9.754614429315254,1,22,1993
Germany,1994-01-22,3.645338983050849,-0.028813559322032743,2.0274955273220336,1,22,1994
Germany,1995-01-22,7.82549152542373,1.939915254237286,15.395844055240678,1,22,1995
Germany,1996-01-22,-3.440457627118643,-7.27259322033898,0.4347688672677966,1,22,1996
Germany,1997-01-22,3.3263898305084747,-1.4231355932203398,1.3952288599322034,1,22,1997
Germany,1998-01-22,1.1305932203389826,-3.002796610169492,0.9791099250711864,1,22,1998
Germany,1999-01-22,4.8853728813559325,0.6033728813559313,0.8791389867661018,1,22,1999
Germany,2000-01-22,1.8812033898305076,-1.5544745762711842,6.23340332981695,1,22,2000
Germany,2001-01-22,2.072423728813559,-1.4890338983050893,5.266135000555932,1,22,2001
